Word,Rank,Freqency
enlisting,48579,4.68E-07
scrimps,48580,4.68E-07
south-westerly,48581,4.68E-07
thee--with,48582,4.68E-07
canned,48583,4.68E-07
long--was,48584,4.68E-07
magnification,48585,4.68E-07
candles--that's,48586,4.68E-07
emerg'd,48587,4.68E-07
decoction,48588,4.68E-07
denouements,48589,4.68E-07
l'ingiustamente,48590,4.68E-07
68:13:00,48591,4.68E-07
munched,48592,4.68E-07
dry-stalks,48593,4.68E-07
reiteration,48594,4.68E-07
seasick,48595,4.68E-07
119:14:00,48596,4.68E-07
barnum's,48597,4.68E-07
potsherds,48598,4.68E-07
auctioneer,48599,4.68E-07
connection.--nothing,48600,4.68E-07
analytic,48601,4.68E-07
ah!--(shaking,48602,4.68E-07
voyagest,48603,4.68E-07
izehar,48604,4.68E-07
sea--what,48605,4.68E-07
blinded--that,48606,4.68E-07
cohesion,48607,4.68E-07
objects--a,48608,4.68E-07
steepe,48609,4.68E-07
kant's,48610,4.68E-07
fish-shape,48611,4.68E-07
epicurus,48612,4.68E-07
tindering,48613,4.68E-07
lesson--trial,48614,4.68E-07
for;--the,48615,4.68E-07
30:42:00,48616,4.68E-07
inter-indebtedness,48617,4.68E-07
high-spread,48618,4.68E-07
blurres,48619,4.68E-07
narrate,48620,4.68E-07
goose-pies,48621,4.68E-07
clapper!--enough,48622,4.68E-07
mien,48623,4.68E-07
natures...your,48624,4.68E-07
haberdasher's,48625,4.68E-07
riddles.--i,48626,4.68E-07
mother--indeed,48627,4.68E-07
words--when,48628,4.68E-07
arbour--the,48629,4.68E-07
cropt,48630,4.68E-07
portal,48631,4.68E-07
cinder-strew'd,48632,4.68E-07
anxiety--it,48633,4.68E-07
slavic,48634,4.68E-07
chauffeur's,48635,4.68E-07
dear--you,48636,4.68E-07
137:06:00,48637,4.68E-07
"morning.""--then",48638,4.68E-07
greatcoat,48639,4.68E-07
men--both,48640,4.68E-07
woman--who,48641,4.68E-07
circulated,48642,4.68E-07
half-believed,48643,4.68E-07
sereneness,48644,4.68E-07
last!--but,48645,4.68E-07
i'faith,48646,4.68E-07
palliate,48647,4.68E-07
fellow--down,48648,4.68E-07
maritim,48649,4.68E-07
inclines--here,48650,4.68E-07
o'connor,48651,4.68E-07
mines--see,48652,4.68E-07
disputation,48653,4.68E-07
shuttered,48654,4.68E-07
79:11:00,48655,4.68E-07
converging,48656,4.68E-07
in--a,48657,4.68E-07
church-yard,48658,4.68E-07
"whole-length--""my",48659,4.68E-07
teaspoon,48660,4.68E-07
105:09:00,48661,4.68E-07
zophim,48662,4.68E-07
tackling,48663,4.68E-07
tormentor,48664,4.68E-07
walnut-husks,48665,4.68E-07
factors,48666,4.68E-07
imprecations,48667,4.68E-07
captain--this,48668,4.68E-07
water--the,48669,4.68E-07
gibes,48670,4.68E-07
sportsman-like,48671,4.68E-07
pharzites,48672,4.68E-07
snobbishness,48673,4.68E-07
atwixt,48674,4.68E-07
officiously,48675,4.68E-07
harold,48676,4.68E-07
them--even,48677,4.68E-07
dark?;nd,48678,4.68E-07
scares,48679,4.68E-07
smild,48680,4.68E-07
puisant,48681,4.68E-07
smoak'd,48682,4.68E-07
negations,48683,4.68E-07
consonancy,48684,4.68E-07
130:06:00,48685,4.68E-07
helpfull,48686,4.68E-07
category,48687,4.68E-07
143:12:00,48688,4.68E-07
soundeth,48689,4.68E-07
keity,48690,4.68E-07
sound--for,48691,4.68E-07
on.--you,48692,4.68E-07
consents,48693,4.68E-07
plutarch's,48694,4.68E-07
inconsistencies,48695,4.68E-07
winces,48696,4.68E-07
jeremai,48697,4.68E-07
liquor-bar,48698,4.68E-07
baptizo,48699,4.68E-07
chaste-looking,48700,4.68E-07
sixpenny,48701,4.68E-07
self-congratulation,48702,4.68E-07
you--wars,48703,4.68E-07
moderne,48704,4.68E-07
artillerists--the,48705,4.68E-07
withers,48706,4.68E-07
squeal,48707,4.68E-07
divesting,48708,4.68E-07
surprisal,48709,4.68E-07
freemasons,48710,4.68E-07
provincialisms,48711,4.68E-07
seest;now,48712,4.68E-07
turnus,48713,4.68E-07
straightening,48714,4.68E-07
equivocate,48715,4.68E-07
radical,48716,4.68E-07
146:06:00,48717,4.68E-07
lemnos,48718,4.68E-07
hon,48719,4.68E-07
12:57,48720,4.68E-07
undetached,48721,4.68E-07
shebam,48722,4.68E-07
wild-flapping,48723,4.68E-07
liberty-lover,48724,4.68E-07
enscombe--in,48725,4.68E-07
rafted,48726,4.68E-07
realty,48727,4.68E-07
merry-makings,48728,4.68E-07
sauagely,48729,4.68E-07
deep--a,48730,4.68E-07
there?--push,48731,4.68E-07
back--a,48732,4.68E-07
stigmatizing,48733,4.68E-07
longer.--see,48734,4.68E-07
pheasantry,48735,4.68E-07
match-maker,48736,4.68E-07
raleigh,48737,4.68E-07
whale--even,48738,4.68E-07
harmed,48739,4.68E-07
foppish,48740,4.68E-07
do-nothing,48741,4.68E-07
no!--no,48742,4.68E-07
syw,48743,4.68E-07
in--observing,48744,4.68E-07
half-bloods,48745,4.68E-07
line--i,48746,4.68E-07
bath'd,48747,4.68E-07
obtrude--but,48748,4.68E-07
you?--mrs,48749,4.68E-07
pouting,48750,4.68E-07
field--no,48751,4.68E-07
incontinencie,48752,4.68E-07
endeth,48753,4.68E-07
honeysuckles,48754,4.68E-07
hillsides,48755,4.68E-07
performs,48756,4.68E-07
rosh,48757,4.68E-07
tauntings,48758,4.68E-07
promptness,48759,4.68E-07
dining-rooms,48760,4.68E-07
side--but,48761,4.68E-07
vnpacke,48762,4.68E-07
strange--lo,48763,4.68E-07
got'st,48764,4.68E-07
opposer,48765,4.68E-07
135,48766,4.68E-07
table--cold,48767,4.68E-07
huri,48768,4.68E-07
noun,48769,4.68E-07
38:36:00,48770,4.68E-07
unforbid,48771,4.68E-07
pantheism,48772,4.68E-07
happen--for,48773,4.68E-07
maai,48774,4.68E-07
neptune's,48775,4.68E-07
procreates,48776,4.68E-07
jushabhesed,48777,4.68E-07
mannikin,48778,4.68E-07
movedst,48779,4.68E-07
missionaries,48780,4.68E-07
61,48781,4.68E-07
likhi,48782,4.68E-07
money--two,48783,4.68E-07
indulged--the,48784,4.68E-07
his--how,48785,4.68E-07
worried--especially,48786,4.68E-07
uncreating,48787,4.68E-07
entire--of,48788,4.68E-07
instep,48789,4.68E-07
119:63,48790,4.68E-07
plunderers,48791,4.68E-07
okonee,48792,4.68E-07
understanding--really,48793,4.68E-07
chagrin,48794,4.68E-07
four-legged,48795,4.68E-07
himself--he,48796,4.68E-07
accouchement,48797,4.68E-07
dick--moby,48798,4.68E-07
window-curtain,48799,4.68E-07
mahol,48800,4.68E-07
hamulites,48801,4.68E-07
storage,48802,4.68E-07
valours,48803,4.68E-07
gas-lamp,48804,4.68E-07
foysons,48805,4.68E-07
degree--am,48806,4.68E-07
good-day,48807,4.68E-07
required;--and,48808,4.68E-07
119:08:00,48809,4.68E-07
nothing--but,48810,4.68E-07
theefe,48811,4.68E-07
grained,48812,4.68E-07
fadest,48813,4.68E-07
friend--any,48814,4.68E-07
ever--i,48815,4.68E-07
murren,48816,4.68E-07
culmination,48817,4.68E-07
wished.--you,48818,4.68E-07
pharphar,48819,4.68E-07
lovingest,48820,4.68E-07
69:03:00,48821,4.68E-07
committed.--your,48822,4.68E-07
america--to,48823,4.68E-07
87:05:00,48824,4.68E-07
distinguishable,48825,4.68E-07
able--she,48826,4.68E-07
man--see'st,48827,4.68E-07
"months!""--cried",48828,4.68E-07
disproportions,48829,4.68E-07
head)--the,48830,4.68E-07
bestil'd,48831,4.68E-07
ours--watery,48832,4.68E-07
sophistical,48833,4.68E-07
night--press,48834,4.68E-07
sitka,48835,4.68E-07
exodus,48836,4.68E-07
redoubted,48837,4.68E-07
voice--and,48838,4.68E-07
pmb,48839,4.68E-07
"october,--secretly",48840,4.68E-07
78:20:00,48841,4.68E-07
travel-weary,48842,4.68E-07
"intimate,--that",48843,4.68E-07
asnah,48844,4.68E-07
beon,48845,4.68E-07
piously,48846,4.68E-07
121:04:00,48847,4.68E-07
constraining,48848,4.68E-07
s'entr'aider,48849,4.68E-07
146:08:00,48850,4.68E-07
baled,48851,4.68E-07
untended,48852,4.68E-07
sniff,48853,4.68E-07
damascenes,48854,4.68E-07
whale-hunting,48855,4.68E-07
69:15:00,48856,4.68E-07
pull?--pull,48857,4.68E-07
33:49:00,48858,4.68E-07
ecliptick,48859,4.68E-07
sethur,48860,4.68E-07
"72,000",48861,4.68E-07
emblematic,48862,4.68E-07
"ahab,--all",48863,4.68E-07
bill-fish,48864,4.68E-07
heartwoes,48865,4.68E-07
despoil'd,48866,4.68E-07
battle-contest,48867,4.68E-07
"100,000,000=trillion",48868,4.68E-07
unsurrenderable,48869,4.68E-07
orations,48870,4.68E-07
suspicion?--i,48871,4.68E-07
59:18:00,48872,4.68E-07
drossiest,48873,4.68E-07
no;--a,48874,4.68E-07
115:12:00,48875,4.68E-07
eye!--tell,48876,4.68E-07
reproachest,48877,4.68E-07
crops--to,48878,4.68E-07
vpbraid,48879,4.68E-07
wintered,48880,4.68E-07
melt'st,48881,4.68E-07
riband,48882,4.68E-07
washington--and,48883,4.68E-07
embroils,48884,4.68E-07
horribles,48885,4.68E-07
negligently,48886,4.68E-07
archness,48887,4.68E-07
146:10:00,48888,4.68E-07
way--never,48889,4.68E-07
vowing,48890,4.68E-07
pent-house,48891,4.68E-07
ow,48892,4.68E-07
green-room,48893,4.68E-07
east-sou-east,48894,4.68E-07
jaffa's,48895,4.68E-07
casuists,48896,4.68E-07
ashpenaz,48897,4.68E-07
withering,48898,4.68E-07
linus,48899,4.68E-07
woman!--but,48900,4.68E-07
stave-machines,48901,4.68E-07
value--we,48902,4.68E-07
wen,48903,4.68E-07
well-dressed,48904,4.68E-07
moment.--my,48905,4.68E-07
flits,48906,4.68E-07
idled,48907,4.68E-07
skreenes,48908,4.68E-07
78:67,48909,4.68E-07
thould'st,48910,4.68E-07
quartet,48911,4.68E-07
lunger,48912,4.68E-07
acushnet,48913,4.68E-07
begetters,48914,4.68E-07
syllabled,48915,4.68E-07
vnsure,48916,4.68E-07
lavished,48917,4.68E-07
come-at-able,48918,4.68E-07
pleasant.--did,48919,4.68E-07
death-longing,48920,4.68E-07
accosts,48921,4.68E-07
twistedly,48922,4.68E-07
concision,48923,4.68E-07
electioneerer!--ha,48924,4.68E-07
vnmanly,48925,4.68E-07
day-long,48926,4.68E-07
right--the,48927,4.68E-07
hara,48928,4.68E-07
movest,48929,4.68E-07
whale--moby,48930,4.68E-07
walk--all,48931,4.68E-07
sorry--but,48932,4.68E-07
addison,48933,4.68E-07
one--one,48934,4.68E-07
pernitious,48935,4.68E-07
town?--but,48936,4.68E-07
friends--from,48937,4.68E-07
49:39:00,48938,4.68E-07
hatchment,48939,4.68E-07
92:13:00,48940,4.68E-07
idol's,48941,4.68E-07
temani,48942,4.68E-07
refugee,48943,4.68E-07
unhorse,48944,4.68E-07
playgound,48945,4.68E-07
true--not,48946,4.68E-07
us--but,48947,4.68E-07
obseruers,48948,4.68E-07
115:01:00,48949,4.68E-07
condor's,48950,4.68E-07
thumb-end,48951,4.68E-07
trade-money,48952,4.68E-07
splashes,48953,4.68E-07
him--or,48954,4.68E-07
fallowdeer,48955,4.68E-07
varies,48956,4.68E-07
great--as,48957,4.68E-07
119:47:00,48958,4.68E-07
unoutgrown,48959,4.68E-07
hesebon,48960,4.68E-07
yawp,48961,4.68E-07
imaginings,48962,4.68E-07
poysond,48963,4.68E-07
fop,48964,4.68E-07
swags,48965,4.68E-07
conservatory,48966,4.68E-07
51:37:00,48967,4.68E-07
azal,48968,4.68E-07
sea-ravens,48969,4.68E-07
believe--for,48970,4.68E-07
102:08:00,48971,4.68E-07
gab,48972,4.68E-07
unlooked,48973,4.68E-07
liberate,48974,4.68E-07
reflectors,48975,4.68E-07
difference--which,48976,4.68E-07
forg'd,48977,4.68E-07
"door,--a",48978,4.68E-07
writes--whoever,48979,4.68E-07
hand--o,48980,4.68E-07
feathering,48981,4.68E-07
71:20:00,48982,4.68E-07
tolstoyan,48983,4.68E-07
screen'd,48984,4.68E-07
jehaleleel,48985,4.68E-07
festoon-bordering,48986,4.68E-07
cheereth,48987,4.68E-07
hold--and,48988,4.68E-07
imputest,48989,4.68E-07
growlingly,48990,4.68E-07
disioynt,48991,4.68E-07
yes!--that,48992,4.68E-07
englishman's,48993,4.68E-07
helm!--square,48994,4.68E-07
beautiful--but,48995,4.68E-07
cur,48996,4.68E-07
yet--discover,48997,4.68E-07
hone,48998,4.68E-07
bleaching,48999,4.68E-07
119:117,49000,4.68E-07
happyer,49001,4.68E-07
unfathom'd,49002,4.68E-07
wa-hee,49003,4.68E-07
birth-place,49004,4.68E-07
dum,49005,4.68E-07
returning--every,49006,4.68E-07
sort...and,49007,4.68E-07
ona,49008,4.68E-07
open-doored,49009,4.68E-07
between--is,49010,4.68E-07
switzers,49011,4.68E-07
hathath,49012,4.68E-07
horatii,49013,4.68E-07
salting-pan,49014,4.68E-07
bugges,49015,4.68E-07
139:19:00,49016,4.68E-07
taxation,49017,4.68E-07
adultress,49018,4.68E-07
gesticulated,49019,4.68E-07
trimmest,49020,4.68E-07
down--here,49021,4.68E-07
jolly's,49022,4.68E-07
cavalier,49023,4.68E-07
yesterdayes,49024,4.68E-07
laplandish,49025,4.68E-07
adventur'd,49026,4.68E-07
fearefulnesse,49027,4.68E-07
dextrous,49028,4.68E-07
swedes,49029,4.68E-07
terror-stricken,49030,4.68E-07
season'd,49031,4.68E-07
slandereth,49032,4.68E-07
119:126,49033,4.68E-07
107:08:00,49034,4.68E-07
disembowelments,49035,4.68E-07
cincture,49036,4.68E-07
impossible.--was,49037,4.68E-07
sophys,49038,4.68E-07
105:36:00,49039,4.68E-07
combustible,49040,4.68E-07
space's,49041,4.68E-07
there--it,49042,4.68E-07
eleutheromaniac,49043,4.68E-07
there--he,49044,4.68E-07
betakes,49045,4.68E-07
reuengefull,49046,4.68E-07
spearing,49047,4.68E-07
141:07:00,49048,4.68E-07
"again.--""so",49049,4.68E-07
masking,49050,4.68E-07
natio[n,49051,4.68E-07
132:12:00,49052,4.68E-07
apple-faced,49053,4.68E-07
night--o,49054,4.68E-07
entangling,49055,4.68E-07
lexicographer's,49056,4.68E-07
beckons,49057,4.68E-07
together--all,49058,4.68E-07
unreproveable,49059,4.68E-07
entrance-price,49060,4.68E-07
85:10:00,49061,4.68E-07
outbound,49062,4.68E-07
10:52,49063,4.68E-07
alone!--i,49064,4.68E-07
ill-mannered,49065,4.68E-07
unpursued,49066,4.68E-07
patronizing,49067,4.68E-07
resplendence,49068,4.68E-07
premium--and,49069,4.68E-07
grudg'd,49070,4.68E-07
nothing.--you,49071,4.68E-07
country-dances,49072,4.68E-07
aduanc'd,49073,4.68E-07
tutelary,49074,4.68E-07
intrailes,49075,4.68E-07
hothan,49076,4.68E-07
corny,49077,4.68E-07
friction,49078,4.68E-07
hart@vmd.cso.uiuc.edu,49079,4.68E-07
shigionoth,49080,4.68E-07
repayre,49081,4.68E-07
inception,49082,4.68E-07
8oo,49083,4.68E-07
cartridge,49084,4.68E-07
"alacrity--""she",49085,4.68E-07
camelions,49086,4.68E-07
mangrove,49087,4.68E-07
brandish,49088,4.68E-07
off-throwing,49089,4.68E-07
132:13:00,49090,4.68E-07
sighting,49091,4.68E-07
place.--emma,49092,4.68E-07
squadroned,49093,4.68E-07
accomplish?--gayer,49094,4.68E-07
misapplied,49095,4.68E-07
chilion's,49096,4.68E-07
waistband's,49097,4.68E-07
icicle,49098,4.68E-07
elixir,49099,4.68E-07
king-pin,49100,4.68E-07
thrice-acceptable,49101,4.68E-07
canaris,49102,4.68E-07
alphabetical,49103,4.68E-07
father-lesse,49104,4.68E-07
postponements,49105,4.68E-07
marry!--you,49106,4.68E-07
writes!--aye,49107,4.68E-07
connection--but,49108,4.68E-07
trimmings,49109,4.68E-07
grime,49110,4.68E-07
preble,49111,4.68E-07
festoon'd,49112,4.68E-07
substantive,49113,4.68E-07
rezon,49114,4.68E-07
soales,49115,4.68E-07
dissolvest,49116,4.68E-07
disillusionment,49117,4.68E-07
01:57,49118,4.68E-07
"seriously--""words",49119,4.68E-07
recomforted,49120,4.68E-07
somersaults,49121,4.68E-07
lintels,49122,4.68E-07
alienations,49123,4.68E-07
circulars,49124,4.68E-07
clauda,49125,4.68E-07
sivan,49126,4.68E-07
91:10:00,49127,4.68E-07
110:06:00,49128,4.68E-07
it?--cramer,49129,4.68E-07
slops,49130,4.68E-07
seal-fishers,49131,4.68E-07
crown-piece,49132,4.68E-07
deviated,49133,4.68E-07
frame-work,49134,4.68E-07
zigzags,49135,4.68E-07
hurai,49136,4.68E-07
lancashire--your,49137,4.68E-07
irnahash,49138,4.68E-07
great.--however,49139,4.68E-07
53:12:00,49140,4.68E-07
discontinue,49141,4.68E-07
courtships,49142,4.68E-07
fantasticke,49143,4.68E-07
admirable!--excellently,49144,4.68E-07
sea-hawk's,49145,4.68E-07
armenian,49146,4.68E-07
day--often,49147,4.68E-07
get-up,49148,4.68E-07
outweighed,49149,4.68E-07
"pretty,""--and",49150,4.68E-07
nothing--houses,49151,4.68E-07
terzah,49152,4.68E-07
tastes--looking,49153,4.68E-07
vant,49154,4.68E-07
dissertations,49155,4.68E-07
pondering--while,49156,4.68E-07
children-seeking,49157,4.68E-07
red-billed,49158,4.68E-07
carthage;--the,49159,4.68E-07
pulse--vivifies,49160,4.68E-07
thresheth,49161,4.68E-07
counseling,49162,4.68E-07
119:71,49163,4.68E-07
sachem's,49164,4.68E-07
anchises,49165,4.68E-07
breadfruit,49166,4.68E-07
baden-baden,49167,4.68E-07
simpering,49168,4.68E-07
mahanehdan,49169,4.68E-07
legacie,49170,4.68E-07
killers,49171,4.68E-07
"family,--something",49172,4.68E-07
wallows,49173,4.68E-07
"harriet!""--those",49174,4.68E-07
high-coloured,49175,4.68E-07
yes--she,49176,4.68E-07
23:55,49177,4.68E-07
white-shrouded,49178,4.68E-07
chief-gunner,49179,4.68E-07
148:07:00,49180,4.68E-07
last.--down,49181,4.68E-07
idaho,49182,4.68E-07
74:18:00,49183,4.68E-07
unofficially,49184,4.68E-07
phaltiel,49185,4.68E-07
ill-suppressed,49186,4.68E-07
rescueth,49187,4.68E-07
self-accusing,49188,4.68E-07
care-killing,49189,4.68E-07
ever-darting,49190,4.68E-07
self-approving,49191,4.68E-07
decore,49192,4.68E-07
intreaties,49193,4.68E-07
spunging-house,49194,4.68E-07
ever-altering,49195,4.68E-07
corrosive,49196,4.68E-07
outree!--those,49197,4.68E-07
85:05:00,49198,4.68E-07
tartak,49199,4.68E-07
here--blast,49200,4.68E-07
sky-tinctured,49201,4.68E-07
baara,49202,4.68E-07
sun--tired,49203,4.68E-07
manipulator,49204,4.68E-07
away--but,49205,4.68E-07
deriving,49206,4.68E-07
hartz,49207,4.68E-07
plum-cake--inconsiderate,49208,4.68E-07
106:26:00,49209,4.68E-07
tubercled,49210,4.68E-07
investments,49211,4.68E-07
etext93,49212,4.68E-07
nearer--nearer,49213,4.68E-07
intolerableness,49214,4.68E-07
uranus,49215,4.68E-07
hesitatingly)--i,49216,4.68E-07
that--hey,49217,4.68E-07
oils,49218,4.68E-07
satisfied--the,49219,4.68E-07
parchment-like,49220,4.68E-07
yarman--pull--won't,49221,4.68E-07
strumpet-fortune,49222,4.68E-07
basilisk,49223,4.68E-07
"joy--""oh",49224,4.68E-07
jackson,49225,4.68E-07
out--i,49226,4.68E-07
aloft--gods,49227,4.68E-07
never-ceasing,49228,4.68E-07
33:46:00,49229,4.68E-07
saltness,49230,4.68E-07
1842,49231,4.68E-07
106:20:00,49232,4.68E-07
panting--a,49233,4.68E-07
brussels,49234,4.68E-07
119:85,49235,4.68E-07
sheath-knife,49236,4.68E-07
off-scourings,49237,4.68E-07
untagging,49238,4.68E-07
traders,49239,4.68E-07
donwell?--he,49240,4.68E-07
ezar,49241,4.68E-07
boarding-school,49242,4.68E-07
temp'rate,49243,4.68E-07
tragically,49244,4.68E-07
orlop-deck,49245,4.68E-07
railer,49246,4.68E-07
thole-pins,49247,4.68E-07
evening--it,49248,4.68E-07
on--that,49249,4.68E-07
exculpating,49250,4.68E-07
whale!--ho,49251,4.68E-07
yet--he,49252,4.68E-07
claptrap,49253,4.68E-07
vaine,49254,4.68E-07
self-reproving,49255,4.68E-07
sicklied,49256,4.68E-07
bitch,49257,4.68E-07
79:12:00,49258,4.68E-07
saw--the,49259,4.68E-07
provincial,49260,4.68E-07
hope;--she,49261,4.68E-07
90:04:00,49262,4.68E-07
back-somersault,49263,4.68E-07
us--if,49264,4.68E-07
vnder-writ,49265,4.68E-07
man--gogol,49266,4.68E-07
accuseth,49267,4.68E-07
"simply--""never",49268,4.68E-07
"4,000,000",49269,4.68E-07
chase--first,49270,4.68E-07
dictaean,49271,4.68E-07
muzzles--the,49272,4.68E-07
cure.--her,49273,4.68E-07
longer.--he,49274,4.68E-07
without--the,49275,4.68E-07
exchange?--you,49276,4.68E-07
"delaford--""which",49277,4.68E-07
primordial,49278,4.68E-07
mirthless,49279,4.68E-07
demeans,49280,4.68E-07
41:45:00,49281,4.68E-07
hankers,49282,4.68E-07
1729,49283,4.68E-07
tranquillities,49284,4.68E-07
set!--never,49285,4.68E-07
ramathlehi,49286,4.68E-07
z,49287,4.68E-07
120:01:00,49288,4.68E-07
strap,49289,4.68E-07
finance--the,49290,4.68E-07
sukkiims,49291,4.68E-07
forward.--mr,49292,4.68E-07
78:17:00,49293,4.68E-07
dominicho's,49294,4.68E-07
deservings,49295,4.68E-07
"yes""--he",49296,4.68E-07
balak's,49297,4.68E-07
rave,49298,4.68E-07
wars--and,49299,4.68E-07
dark-brown,49300,4.68E-07
heard--a,49301,4.68E-07
mad--at,49302,4.68E-07
all-sufficiency,49303,4.68E-07
it--well,49304,4.68E-07
"reply.--""hardy",49305,4.68E-07
stooping--glaring,49306,4.68E-07
quarelling,49307,4.68E-07
0.347222222,49308,4.68E-07
cal,49309,4.68E-07
mind--oh,49310,4.68E-07
roundish,49311,4.68E-07
original--the,49312,4.68E-07
loveless,49313,4.68E-07
28:48:00,49314,4.68E-07
disespous'd,49315,4.68E-07
ventiges,49316,4.68E-07
bakbakkar,49317,4.68E-07
potently,49318,4.68E-07
90:02:00,49319,4.68E-07
harriet's.--about,49320,4.68E-07
agee,49321,4.68E-07
four-year-olds,49322,4.68E-07
nose-painting,49323,4.68E-07
all-diffusing,49324,4.68E-07
eurynome,49325,4.68E-07
border'd,49326,4.68E-07
"probability,--for",49327,4.68E-07
clarification,49328,4.68E-07
colmes,49329,4.68E-07
centaur,49330,4.68E-07
obesity,49331,4.68E-07
voweth,49332,4.68E-07
hezro,49333,4.68E-07
limp,49334,4.68E-07
107:20:00,49335,4.68E-07
functionary,49336,4.68E-07
prostitution,49337,4.68E-07
sub-sub-librarian,49338,4.68E-07
self-rolled,49339,4.68E-07
giantess,49340,4.68E-07
24th,49341,4.68E-07
nimrah,49342,4.68E-07
107:02:00,49343,4.68E-07
pickers,49344,4.68E-07
deprives,49345,4.68E-07
evening!--i,49346,4.68E-07
absence--that,49347,4.68E-07
long-togged,49348,4.68E-07
conuersation,49349,4.68E-07
recompensing,49350,4.68E-07
generalization,49351,4.68E-07
hansom-cab,49352,4.68E-07
reflux,49353,4.68E-07
ye--on,49354,4.68E-07
middleton--why,49355,4.68E-07
a-year--were,49356,4.68E-07
race--one,49357,4.68E-07
gone--haply,49358,4.68E-07
entreatments,49359,4.68E-07
knottie,49360,4.68E-07
55:14:00,49361,4.68E-07
wakefield,49362,4.68E-07
preparation!--you,49363,4.68E-07
sisters--they,49364,4.68E-07
frameworks,49365,4.68E-07
ishmaiah,49366,4.68E-07
104:22:00,49367,4.68E-07
inwoven,49368,4.68E-07
eel-like,49369,4.68E-07
bedtime,49370,4.68E-07
extempore,49371,4.68E-07
mooned,49372,4.68E-07
chalcol,49373,4.68E-07
thinly,49374,4.68E-07
crescens,49375,4.68E-07
light-headed,49376,4.68E-07
prow--or,49377,4.68E-07
inquisitiveness,49378,4.68E-07
voyage--beyond,49379,4.68E-07
blacky's,49380,4.68E-07
outvied,49381,4.68E-07
hare-lipped,49382,4.68E-07
faithfulest,49383,4.68E-07
tighten,49384,4.68E-07
tikvath,49385,4.68E-07
107:22:00,49386,4.68E-07
gothard,49387,4.68E-07
ma'am?--and,49388,4.68E-07
white-sail'd,49389,4.68E-07
bigot,49390,4.68E-07
hummer,49391,4.68E-07
thirty-four,49392,4.68E-07
promiscuous,49393,4.68E-07
77:01:00,49394,4.68E-07
gondibert,49395,4.68E-07
unamiable,49396,4.68E-07
flasks,49397,4.68E-07
izri,49398,4.68E-07
ascertainable,49399,4.68E-07
60:20:00,49400,4.68E-07
new-laid,49401,4.68E-07
cannibal's,49402,4.68E-07
domestique,49403,4.68E-07
occhi,49404,4.68E-07
vpspring,49405,4.68E-07
life-spot,49406,4.68E-07
odd-tempered,49407,4.68E-07
consigned,49408,4.68E-07
tensing,49409,4.68E-07
lacings,49410,4.68E-07
farther.--she,49411,4.68E-07
enginery,49412,4.68E-07
beckonings,49413,4.68E-07
melodies,49414,4.68E-07
yeelded,49415,4.68E-07
73:08:00,49416,4.68E-07
arnan,49417,4.68E-07
swallow'd,49418,4.68E-07
"powers,--the",49419,4.68E-07
whiffe,49420,4.68E-07
27:64,49421,4.68E-07
silver--as,49422,4.68E-07
disengagement,49423,4.68E-07
constipation,49424,4.68E-07
gouged,49425,4.68E-07
acerbities,49426,4.68E-07
hip-sockets,49427,4.68E-07
104:03:00,49428,4.68E-07
horse-herd,49429,4.68E-07
mock'ry,49430,4.68E-07
clifford's,49431,4.68E-07
slow-firm,49432,4.68E-07
moneylender,49433,4.68E-07
philippic,49434,4.68E-07
delightest,49435,4.68E-07
half-jellied,49436,4.68E-07
lunching,49437,4.68E-07
pass--then,49438,4.68E-07
unfitted,49439,4.68E-07
waiting--they,49440,4.68E-07
thady,49441,4.68E-07
watts,49442,4.68E-07
adolescence,49443,4.68E-07
volleyed,49444,4.68E-07
deficiency--but,49445,4.68E-07
peace--elate,49446,4.68E-07
looped,49447,4.68E-07
bedward,49448,4.68E-07
pendragon's,49449,4.68E-07
streetwalkers,49450,4.68E-07
down-town,49451,4.68E-07
46:29:00,49452,4.68E-07
lady-flower,49453,4.68E-07
tuck'd,49454,4.68E-07
monte,49455,4.68E-07
fellow!--no,49456,4.68E-07
substantiates,49457,4.68E-07
96:05:00,49458,4.68E-07
ginn'd,49459,4.68E-07
runnest,49460,4.68E-07
hwal,49461,4.68E-07
elkoshite,49462,4.68E-07
object--if,49463,4.68E-07
vexer's,49464,4.68E-07
lyrically,49465,4.68E-07
"jackal,--""i",49466,4.68E-07
effects--these,49467,4.68E-07
sauroids,49468,4.68E-07
pott's,49469,4.68E-07
arrivals,49470,4.68E-07
1819,49471,4.68E-07
concoctive,49472,4.68E-07
underbred,49473,4.68E-07
insinuated,49474,4.68E-07
channell,49475,4.68E-07
treadle,49476,4.68E-07
mischieuous,49477,4.68E-07
"palmer;--""not",49478,4.68E-07
rosier,49479,4.68E-07
shrubbery.--there,49480,4.68E-07
16:53,49481,4.68E-07
wedder,49482,4.68E-07
showted,49483,4.68E-07
infixes,49484,4.68E-07
ensign's,49485,4.68E-07
plain:--but,49486,4.68E-07
plus,49487,4.68E-07
scare-crow,49488,4.68E-07
october/november,49489,4.68E-07
push--of,49490,4.68E-07
gill,49491,4.68E-07
unlimber'd,49492,4.68E-07
upholdest,49493,4.68E-07
81429,49494,4.68E-07
presently--her,49495,4.68E-07
it--assassin,49496,4.68E-07
aboundingly,49497,4.68E-07
die--down,49498,4.68E-07
else--burst,49499,4.68E-07
gummes,49500,4.68E-07
abided,49501,4.68E-07
